"BiocVersion","Description","Genome","SourceUrl","SourceType","SourceVersion","Species","TaxonomyId","Title","ResourceName","RDataPath","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","Tags"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485525v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485525v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485525v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485525v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485525v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485574v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485574v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485574v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485574v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485574v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485627v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485627v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485627v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485627v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485627v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485630v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485630v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485630v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485630v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485630v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX.rds","phastCons27way.UCSC.dm6.chrX.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX_CP007103v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_CP007103v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX_CP007103v1_random.rds","phastCons27way.UCSC.dm6.chrX_CP007103v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_CP007103v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX_CP007104v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_CP007104v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX_CP007104v1_random.rds","phastCons27way.UCSC.dm6.chrX_CP007104v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_CP007104v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX_DS483666v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS483666v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX_DS483666v1_random.rds","phastCons27way.UCSC.dm6.chrX_DS483666v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS483666v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX_DS483784v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS483784v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX_DS483784v1_random.rds","phastCons27way.UCSC.dm6.chrX_DS483784v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS483784v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX_DS483809v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS483809v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX_DS483809v1_random.rds","phastCons27way.UCSC.dm6.chrX_DS483809v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS483809v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX_DS484075v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS484075v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX_DS484075v1_random.rds","phastCons27way.UCSC.dm6.chrX_DS484075v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS484075v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrX_DS484101v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS484101v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrX_DS484101v1_random.rds","phastCons27way.UCSC.dm6.chrX_DS484101v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrX_DS484101v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY.rds","phastCons27way.UCSC.dm6.chrY.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007107v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007107v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007107v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007107v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007107v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007108v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007108v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007108v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007108v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007108v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007109v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007109v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007109v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007109v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007109v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007110v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007110v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007110v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007110v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007110v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007111v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007111v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007111v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007111v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007111v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007112v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007112v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007112v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007112v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007112v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007113v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007113v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007113v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007113v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007113v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007116v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007116v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007116v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007116v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007116v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_CP007117v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007117v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_CP007117v1_random.rds","phastCons27way.UCSC.dm6.chrY_CP007117v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_CP007117v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_DS483778v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_DS483778v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_DS483778v1_random.rds","phastCons27way.UCSC.dm6.chrY_DS483778v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_DS483778v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_DS484233v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_DS484233v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_DS484233v1_random.rds","phastCons27way.UCSC.dm6.chrY_DS484233v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_DS484233v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrY_DS484249v1_random","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_DS484249v1_random.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrY_DS484249v1_random.rds","phastCons27way.UCSC.dm6.chrY_DS484249v1_random.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrY_DS484249v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
